working_id,name_en_normalized,name_ko_draft,body_part_ko,recording_type,family,relevance_tier,relevance_reason
gvs_0542688d5e5fd635,Standing Alternating Palm To Elbow,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_128ffbec4c3387e2,Standing Angel Wall Supported,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8bf271f747f25eff,Standing Ankle Circles,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bcf97784ef14c06e,Standing Archer Alternate Arm Row,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6499866d54d5881d,Standing Arm Crossover Behind The Back,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c824076b93e118e3,Standing Arm Rotation,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6b9439591aff38a9,Standing Arms Circling,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f882dccc918ed4de,Standing Arms Flinging,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0ac70811fbfef4d5,Standing Arms Out Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6133b3c786df3d9f,Standing Back Pulsing Raise,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_cb059a06f08a530c,Standing Back Rotation Squeeze,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c4e0db83e58365ab,Standing Back Squeeze,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_80061af90fcc09fd,Standing Back Squeeze Pulse,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_866d7ede16d6cf58,Standing Backhand And Forehand Push,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_32afd984baf3226e,Standing Balance Ankle Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2aa65820f2388fe6,Standing Balance Hip Abduction,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1973c1352ad79b4d,Standing Balance Hip Abduction Pulse,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3e7ea521fe44b305,Standing Balance Hip Flexion,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_402217a3b713861b,Standing Balance Hip Flexion Pulse,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_fea8e2e351d24c6b,Standing Balance Hip Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_637955ec17bd2c9a,Standing Balance Single Leg Lifts,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a92d7ee81913378e,Standing Behind Neck Press,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3ca5d9c4ed30f392,Standing Behind Sky Reach,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_696241ded43f0744,Standing Bent Knee Figure,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1f305bd891342116,Standing Biceps Curl (With Leg),,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_fa404aeb1f0bc9fb,Standing Biceps Curl Door Frame,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4118300f0edeb897,Standing Boat Row,,코어,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_09b09f4dc523bed9,Standing Calf Raise,스탠딩 카프 레이즈,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2593973f5c8e0d0f,Standing Calf Raise (On A Staircase),,하체,reps,calf,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_4a6644898d1f10ed,Standing Calf Raise With Arms Circle,,하체,reps,calf,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_aaaff59b589a782b,Standing Calf Raise With Support,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_181c5259a7124fcd,Standing Core Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bf9a5d89808d27dd,Standing Deep Breathe And Prayer Pull,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_01ae08517051586d,Standing Diagonal Grab,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dffc67c1b52edc65,Standing Diagonal Reach And Chest Lift,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_02f8c7f462194f7e,Standing Double Prayer Push,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_33bfd568ef770b16,Standing Eagle Up And Left,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d91a71a469c94742,Standing Elbow Clap,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dd9b8ad574336815,Standing Elbow Crossover Raise,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a2515f41e837b199,Standing Elbow Push Up And Elbow Fly,,가슴,reps,push_up,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_39b262bd7afaa239,Standing Elbow Raise And Squeeze,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7f143e0e10aff8e0,Standing Elbow Together Scoop,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a145fd34fa909a0a,Standing Elbow Touch,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dc4faaa2bbbce3d8,Standing Elbows Tucked Open And Close,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d194a79c205f2dd2,Standing Forward Bend Back Squeeze,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7ab0b2ec66e479de,Standing Forward Double Tap And Open,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7581137ec722c478,Standing Front Clap Back Clap,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_04fdd676a615bca4,Standing Front Shoulder Tap,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9d77d12407aa9bd2,Standing Glute Back Lift Against Wall,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_30a305da53179960,Standing Hand Behind Side Bend,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_db9cdb038c096c3b,Standing Hip Abduction,스탠딩 힙 어브덕션,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_76576d7c8efc669e,Standing Hip Adduction,스탠딩 힙 어덕션,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a72690bb72d1eb43,Standing Hip Circle,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2fb2dfad61a5b0fd,Standing Hip Extension (Bent Knee),,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_09adf66d11580839,Standing Hip Extension To Leg Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0b123e4a8bd13404,Standing Hip Horizontal Rotation,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_67354c5baaf347d3,Standing Inverted Row,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6ee97819fd114aad,Standing Iron Eagle,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_ba8c50d4d7590876,Standing Isometric Hold Calf Raise,,하체,duration,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_185631c584483091,Standing Lat Pulldown,스탠딩 랫 풀다운,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6c036a4cfb2fd242,Standing Lateral Leg Circle With A Chair,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_fa9362b32c168363,Standing Lateral Raise (Bent Arms),,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_92ba278c1363b95e,Standing Leg Curl,스탠딩 레그 컬,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_51422b93ffe6318b,Standing Leg Half Circle Against Wall,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8be826f8d7f2a1ea,Standing Mid Air Finger Bounces,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_73d340a70d61f7f7,Standing Obliques Rotation,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9486e8dac9702d9c,Standing Obliques Slides,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dced99869c71bd9c,Standing Overhead Claps,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_56449eeb7b855edb,Standing Palm Slices,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c81592e36ce7e6a3,Standing Pelvic Stabilizers Mobilization,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_56fa833ad077394c,Standing Pelvic Tilt,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f7748fdaffdd41c4,Standing Pelvic Tilt Against Wall,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6110a79aed1d64c4,Standing Pulsing Elbow Lift,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4d33d6f6dc3a3938,Standing Row Switching Palms,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6e70509651dd464c,Standing Scapular Press,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f31d986817e4d0be,Standing Scapular Rotation,,,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_28217d693854d7e1,Standing Serratus Training On The Wall,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_46b5c6976417c3cf,Standing Shoulders Full Flexion,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_84b70d5ccc0a4462,Standing Side And Front Leg Raise,,하체,reps,core_raise,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_e7f47adc9e1f6c04,Standing Side Bend,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_624b4c70a9a09fda,Standing Side Bend (Bent Arm),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b3b1cb32b4bc4d20,Standing Side Circle Draw,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_431fd3cf05e65b6f,Standing Side Crunch,스탠딩 사이드 크런치,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_13c172b7b575dc6f,Standing Side Crunch Elbow To Knee,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a2af427f88b97b0f,Standing Side Glute Raise Against Wall,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f6a56fdea22c83c4,Standing Side Leg Raise,스탠딩 사이드 레그 레이즈,하체,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6bb687ed60165681,Standing Single Arm Circle On A Wall,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_54e5de862b9a50ac,Standing Single Arm Circling,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_cf93c4af80659f5f,Standing Single Leg Curl,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4139d30e6238ac54,Standing Single Leg High Knee To Butt Kick With Support,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e2a451eed9ff0384,Standing Stacked Arm Chest Squeez,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_132ec991ef4e5e7d,Standing Stacked Arms Lift,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_5c9cf95d797fd485,Standing Supinated Face Pull (With Towels),,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f4ed46c55fa1c76d,Standing Swimmer,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2e5e33aaba18c448,Standing Switching Palm Squeezes,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
